file_path,transcription,topic,topic_probability,nouns,probabilities
だけどそれをカチコチになって気持ち悪いって発想じゃないんだなって俺は思っちゃうんですよ
それって起きた現象に対していかに楽しむ能力を持つかっていうところが非常に大事なことであって
カチコチになった金玉が凝縮したときに何ができるか一個だけだよね
それで迷路して楽しめよってことなんだよ
しわでね
迷路になるからね
あすかちゃん
あの多分寒さプラスなんか多分ね体が緊張しちゃってると思うんだよねカチコチになるってことは
笑いって言えばやっぱまあオードリーさんすごい面白いから
オードリーさんのラジオだったり番組聞いて心柔らけなまさにカチコチオードリーってね
そりゃてねはそういうのしようもんよ
あのねカチコチになるか金玉が
玉金がさカチコチになるかどうかっていうことなんだけど
そのカチコチになってるっていうことは
その金玉がね
医師まちごに言わされたらいいすってことですね
これはどうなのかな
ラジオネームホームベースマン
ファッションに疎く
自分に似合う服装があまり分かりません
僕はどんな服を着ればいいのでしょうか
あーかすがさん
服のことを考えちゃって
服に合わせにいっちゃってるわけだから
服が自分に合うように
裸で
結局服って
服を追い求めて
服に着られてる人生でいいのかってことを
裸でも
鏡を見たときに
あーこの肉体が
鏡と話し合えつ
こういう服って悩んでるんだから
鏡見ても分かんないんじゃないの
鏡と話し合えつ
あー須賀ちゃん
あのスティーブジョブス知ってるかい
ホームベースまで
あの人毎日同じ服
Tシャツにパンツ
シンプルなパンツ
その服装がもうその人の清掃に変わってってるんだよね
なんかな小賢しいテクニックでやめてよ
小賢しいテクニックってなんすか
ラジオネーム風邪を切るエビ
共通の趣味の話題もあり
カリスマのお三方なら
どのように声かけますか
ぜひご教授ください
結構話題はあるんですよ
ただ恋愛の作り方でデートっていうのが大きな一歩だと
スゴちゃん
あのまあ同じバイトで同じシフトですよね
なんかシフトって多分
みんなのがバーッと見れる一覧がある
でその好きな人
あれこことここはなんか休みかぶってるね
ゲッチュー
バイトの恋愛でよくある方法だけど
まあ一回その変化球ばかり見せてもしょうがないんで
速球の速さ一回
ゲッチュー
ラジオネームもろうしAKAもっくおん
カリスマのお三方に相談です
今年の12月31日の年が明けるときに
結構気にします年明けのカウントダウンとか三人は
始まりだもんね
やっぱねそのアンパンマンとかもすごかったじゃん誕生が
ピカーンと光って出てきたりとか
金マンも稲妻がバチーンと当たって卵から生まれるみたいなね
あデン
ごめんなさいもうほんと一言でいいですか申し訳ないです
西に走れよマジで
なんで西なの日の出とかでさ
日が落ちてく方向ってことですよね
だからその自分にその太陽に負けない年にしようよって言う
自分自身が明るく太陽の方に走って太陽に寄り添って
その太陽のエネルギーを得て自分自身も明るくそういう一年の始めにしようよってそういう意味だったんですけど
受け手のね度量だよねこれはね
私もシンプルなんだけど一言
変わった時だよね12時ちょうどになった場合も大きい声で空に向かって
場所はどこで
場所
広いとこで
広いとこで空を向かって
空を向かって
あってことで今のところはスガちゃんが6ポイントでデンが3ポイントカズが3ポイントやっぱスガちゃんがトップ",64,0.11770250648260117,"['週間', '一言', '自信', '伝説', '今すぐ', '韓国', '味噌', '魅力', 'セカンド', '歌声']","[0.3964957, 0.2304881, 0.1711984, 0.048264742, 0.04642695, 0.032666676, 0.030029442, 0.018568756, 0.010700963, 0.0051322323]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_2_1.wav,さ,20,0.0543426051735878,"['皆さん', '先輩', 'ファン', 'マウント', 'かも']","[0.49223006, 0.32046163, 0.17746064, 0.006811573, 4.0818508e-05]"

./././Data/test_data/mid_presentation/backnumber\20240911\split_audio_1_1.wav,"クリハラヒサシが選ぶラジオのいいとこベスト3
バックナンバーのラジオリーダーこと
ドラムのクリハラヒサシでございます
この度ですね約7年ぶりに
バックナンバーのオールナイトニッポン復活ということなんですけどね
私ヒサシがですね
このブースに帰ってこれたことこの時間に
そうですねその経緯も話さなきゃいけない
まあ元々ねレギュラー放送を3年間お世話になったんですけども
そのレギュラー放送が終わってちょっとしてから
あのめちゃめちゃオールナイトニッポン聞いてまして今
現役時代より仕上がってるってことですね
仕上がってるというかもうただのリスナーなんですね
なんでリスナーがもうブースに連れてこられて今喋ってって言われてる状態です
じゃあテンション上がりますよね
お聞き苦しいことを言うかもしれませんけどもちょっとそこら辺はねちょっとご愛嬌ということで
そもそもねあのなんであのラジオを聞くようになったかっていう
きっかけ的なものがあるんですけど
うちのねあのマネージャーの森くん
そうなんですよなんかそのちょっとあの曲を聞くというよりもなんか会話を聞きたい時期があって僕がね
あオードリーさんのオールナイトニッポン聞いてますねっていう
で気づいたらもうほんと毎週のようにちょっとリアタイがねあれなんですけどラジコで
ねちょっとごめんなさいね僕ばっかり喋っちゃってるんですけども
はいあのー素人の二人
ここねあのブースには
リスナーという
僕もまあまあ素人みたいなもんなんですけど
でちょっと自己紹介ちゃんとしてくださいラジオなんでね
ラジオなんでね
どうもバックナンバーのボーカルギター清水いよりです
ベースの小島和也です
よろしくお願いします
先ほどもね
じゃあねあの栗原久志が選ぶラジオのいいとこベスト3発表していきましょう
第3位こちら
いい感じで刀の力を抜いて聞いている
あのテレビとか映像だとやっぱその目も使うじゃないですか
喋らなくても何か動きでっていう時もあるんで
そういうとラジオっていうのはなんか他の作業をしながらでも耳だけそちらに傾けていれば
はい第2位こちら
まな板包丁喋りかけてくれます?
